               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.036004,            0.013115,                   0,             0.76773,             0.69639,             0.73685,             0.49053,            0.017362,           0.0053156,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.037032,            0.012832,                   0,             0.86085,             0.63158,             0.74119,             0.41376,            0.017756,           0.0053006,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.034841,            0.012974,                   0,             0.75095,             0.68421,             0.69763,             0.45687,             0.01652,           0.0055282,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.035119,            0.013332,                   0,             0.76874,             0.57895,             0.67468,             0.41189,            0.017461,           0.0054135,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.034334,            0.013427,                   0,             0.72611,             0.63158,             0.69544,             0.42765,            0.017075,           0.0052862,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.033969,            0.012382,                   0,             0.76702,             0.69352,             0.75816,             0.47141,            0.016917,           0.0051672,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.035123,            0.012896,                   0,             0.86588,             0.67987,             0.76853,             0.50386,            0.016421,           0.0051429,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.033408,            0.012683,                   0,             0.74179,             0.63158,             0.72488,             0.47337,            0.016671,           0.0051427,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.033774,            0.013322,                   0,              0.7967,             0.68421,             0.72319,              0.4757,            0.016652,           0.0052653,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.032732,            0.012055,                   0,             0.78533,             0.78947,             0.77867,             0.49824,            0.016303,           0.0050991,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.033348,            0.011796,                   0,             0.83091,             0.77646,              0.7933,             0.52253,             0.01599,           0.0051183,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.032788,            0.012914,                   0,              0.7802,             0.84211,              0.7958,             0.52204,            0.015826,           0.0049793,                   0,            0.000595,            0.000595,            0.000595
                  97,              0.0345,            0.013282,                   0,              0.8421,              0.8421,             0.80846,             0.50299,            0.015816,           0.0049966,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.03361,            0.011881,                   0,             0.82669,             0.78947,             0.81221,             0.54171,            0.015822,           0.0050114,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.033573,            0.012245,                   0,             0.75378,             0.84211,             0.81199,              0.5199,            0.016108,            0.004897,                   0,            0.000298,            0.000298,            0.000298
